logTime,정읍권_정읍시 마곡(배) 유량 금일적산차(46951),weekday,hour,is_holiday,is_weekend,month,정읍시_마곡(배) 1소블록 유량적산차(48419),정읍시_마곡(배) 2소블록 유량적산차(48423),정읍시_마곡(배) 3소블록 유량적산차(48427),정읍시_마곡(배) 4소블록 유량적산차(48431),정읍시_마곡(배) 5소블록 유량적산차(48435),정읍시_마곡(배) 7소블록 유량적산차(48443),정읍시_마곡(배) 8소블록 유량적산차(48447),정읍시_마곡(배) 9소블록 유량적산차(48451),목련_구간사용량(㎥),삼화그린_구간사용량(㎥),수성주공3_구간사용량(㎥),제일_구간사용량(㎥),한국원자력_구간사용량(㎥)
2025-05-25 06:00:00,277.0,6,6,0,1,5,4.0,6.0,20.0,91.0,41.0,22.0,22.0,23.0,24.43854368932039,89.28440366972478,0.0,1192.1883412322272,68.30526315789473
2025-05-25 07:00:00,355.0,6,7,0,1,5,7.0,6.0,28.0,131.0,53.0,30.0,22.0,27.0,28.14330097087379,96.72477064220185,5.998453608247424,1202.5340284360186,71.9
2025-05-25 08:00:00,561.0,6,8,0,1,5,7.0,8.0,40.0,96.0,84.0,39.0,29.0,31.0,31.848058252427187,104.16513761467891,11.996907216494847,1212.87971563981,3.6
2025-05-25 09:00:00,682.0,6,9,0,1,5,10.0,9.0,52.0,117.0,118.0,48.0,32.0,38.0,35.552815533980585,111.60550458715598,17.99536082474227,1223.2254028436016,3.7
2025-05-25 10:00:00,790.0,6,10,0,1,5,11.0,8.0,67.0,158.0,73.0,50.0,41.0,41.0,39.25757281553398,119.04587155963304,23.993814432989694,1233.571090047393,3.8
2025-05-25 11:00:00,712.0,6,11,0,1,5,9.0,7.0,82.0,169.0,63.0,46.0,31.0,45.0,42.96233009708738,126.48623853211011,29.992268041237114,1243.9167772511846,3.7
2025-05-25 12:00:00,644.0,6,12,0,1,5,9.0,7.0,56.0,163.0,62.0,41.0,29.0,34.0,46.66708737864078,133.92660550458717,35.99072164948454,1254.262464454976,4.0
2025-05-25 13:00:00,658.0,6,13,0,1,5,8.0,8.0,58.0,156.0,61.0,38.0,31.0,36.0,50.37184466019418,141.36697247706422,41.989175257731965,1264.6081516587674,20.996703296703295
2025-05-25 14:00:00,486.0,6,14,0,1,5,8.0,8.0,109.0,117.0,56.0,43.0,44.0,33.0,54.076601941747576,148.8073394495413,47.98762886597939,1274.953838862559,37.99340659340659
2025-05-25 15:00:00,550.0,6,15,0,1,5,7.0,7.0,80.0,114.0,93.0,45.0,110.0,33.0,57.781359223300974,156.24770642201835,53.986082474226805,1285.2995260663504,54.990109890109885
2025-05-25 16:00:00,632.0,6,16,0,1,5,7.0,6.0,56.0,110.0,76.0,43.0,104.0,77.0,61.48611650485437,163.68807339449543,59.98453608247423,1295.6452132701418,71.98681318681318
2025-05-25 17:00:00,824.0,6,17,0,1,5,9.0,6.0,58.0,144.0,59.0,43.0,102.0,69.75,65.19087378640776,171.12844036697248,65.98298969072165,1305.9909004739334,88.98351648351648
2025-05-25 18:00:00,706.0,6,18,0,1,5,9.0,10.0,60.0,129.0,61.0,42.0,70.0,62.5,68.89563106796116,178.56880733944956,71.98144329896908,1316.3365876777248,105.98021978021977
2025-05-25 19:00:00,832.0,6,19,0,1,5,9.0,7.0,66.0,180.0,66.0,43.0,33.0,55.25,72.60038834951456,186.0091743119266,77.9798969072165,1326.6822748815162,122.97692307692307
2025-05-25 20:00:00,701.0,6,20,0,1,5,9.0,10.0,72.0,192.0,64.0,47.0,34.0,48.0,76.30514563106796,193.4495412844037,83.97835051546393,1337.0279620853078,139.97362637362636
2025-05-25 21:00:00,482.0,6,21,0,1,5,9.0,7.0,77.0,139.0,58.0,40.0,33.0,37.0,80.00990291262136,200.88990825688074,89.97680412371135,1347.3736492890991,156.97032967032968
2025-05-25 22:00:00,558.0,6,22,0,1,5,9.0,6.0,71.33333333333333,137.0,86.0,37.0,41.0,32.0,83.71466019417475,208.33027522935782,95.97525773195878,1357.7193364928905,173.96703296703296
2025-05-25 23:00:00,545.0,6,23,0,1,5,7.0,6.0,65.66666666666667,140.0,64.0,28.0,40.0,26.0,87.41941747572815,215.77064220183487,101.9737113402062,1368.0650236966821,190.96373626373625
2025-05-26 00:00:00,508.0,0,0,0,0,5,8.0,3.0,60.0,87.0,37.0,22.0,42.0,21.0,91.12417475728155,223.21100917431195,107.97216494845361,1378.4107109004735,207.96043956043954
2025-05-26 01:00:00,508.0,0,1,0,0,5,6.0,4.0,24.0,66.0,31.0,18.0,25.0,22.0,94.82893203883495,230.651376146789,113.97061855670104,1388.7563981042651,224.95714285714286
2025-05-26 02:00:00,193.0,0,2,0,0,5,5.0,2.0,16.0,55.0,32.0,14.0,16.0,15.0,98.53368932038835,238.09174311926608,119.96907216494846,1399.1020853080565,241.95384615384614
2025-05-26 03:00:00,181.0,0,3,0,0,5,6.0,3.0,12.0,48.0,31.0,12.0,16.0,16.0,102.23844660194175,245.53211009174314,125.96752577319589,1409.447772511848,258.95054945054943
2025-05-26 04:00:00,175.0,0,4,0,0,5,6.0,2.0,11.0,44.0,31.0,13.0,16.0,15.0,105.94320388349514,252.97247706422021,131.9659793814433,1419.7934597156395,275.9472527472527
2025-05-26 05:00:00,198.0,0,5,0,0,5,6.0,3.0,13.0,48.0,42.0,14.0,17.0,16.0,109.64796116504854,260.41284403669727,137.96443298969072,1430.139146919431,292.943956043956
2025-05-26 06:00:00,331.0,0,6,0,0,5,14.0,6.0,25.0,71.0,48.0,24.0,24.0,23.0,113.35271844660194,267.85321100917434,143.96288659793817,1440.4848341232223,309.94065934065935
2025-05-26 07:00:00,704.0,0,7,0,0,5,17.0,7.0,44.0,179.0,66.0,37.0,71.0,32.0,117.05747572815534,275.29357798165137,149.96134020618558,1450.830521327014,326.93736263736264
2025-05-26 08:00:00,875.0,0,8,0,0,5,31.0,10.0,47.5,160.0,85.0,45.0,106.0,41.0,120.76223300970874,282.73394495412845,155.959793814433,1461.1762085308053,343.9340659340659
2025-05-26 09:00:00,779.0,0,9,0,0,5,49.0,8.0,51.0,122.0,91.0,48.0,103.0,48.0,124.46699029126214,290.1743119266055,161.95824742268042,1471.5218957345967,360.9307692307692
2025-05-26 10:00:00,765.0,0,10,0,0,5,55.0,6.0,45.0,143.0,118.0,50.0,49.0,50.0,128.17174757281555,297.6146788990826,167.95670103092786,1481.8675829383883,377.9274725274725
2025-05-26 11:00:00,751.0,0,11,0,0,5,61.0,7.0,125.0,116.0,72.0,47.0,36.0,47.0,131.87650485436896,305.0550458715596,173.95515463917528,1492.2132701421797,394.9241758241758
2025-05-26 12:00:00,644.0,0,12,0,0,5,60.0,6.0,52.0,123.0,70.0,43.0,36.0,50.0,135.58126213592234,312.4954128440367,179.9536082474227,1502.558957345971,411.9208791208791
2025-05-26 13:00:00,646.0,0,13,0,0,5,70.0,7.0,47.0,159.0,74.0,45.0,40.0,58.33333333333333,139.28601941747576,319.9357798165138,185.9520618556701,1512.9046445497627,428.9175824175824
2025-05-26 14:00:00,621.0,0,14,0,0,5,70.0,7.0,53.0,119.0,84.0,40.0,42.0,66.66666666666666,142.99077669902914,327.37614678899087,191.95051546391755,1523.250331753554,445.9142857142857
2025-05-26 15:00:00,724.0,0,15,0,0,5,63.0,5.0,120.0,101.0,65.0,34.0,33.0,75.0,146.69553398058255,334.8165137614679,197.94896907216497,1533.5960189573457,462.910989010989
2025-05-26 16:00:00,626.0,0,16,0,0,5,56.0,7.0,40.0,119.0,65.0,33.0,31.0,38.0,150.40029126213594,342.25688073394497,203.9474226804124,1543.941706161137,479.9076923076923
2025-05-26 17:00:00,654.0,0,17,0,0,5,52.0,6.0,51.0,109.0,69.0,37.0,38.0,40.0,154.10504854368935,349.69724770642205,209.9458762886598,1554.2873933649284,496.9043956043956
2025-05-26 18:00:00,755.0,0,18,0,0,5,42.0,7.0,62.0,118.0,72.0,46.0,48.0,42.0,157.80980582524273,357.1376146788991,215.94432989690722,1564.63308056872,513.9010989010989
2025-05-26 19:00:00,734.0,0,19,0,0,5,32.0,10.0,76.0,140.0,75.0,51.0,70.0,44.0,161.51456310679615,364.57798165137615,221.94278350515467,1574.9787677725114,530.8978021978022
2025-05-26 20:00:00,790.0,0,20,0,0,5,29.0,7.0,75.33333333333333,217.0,77.0,55.0,84.0,42.0,165.21932038834953,372.0183486238532,227.94123711340208,1585.3244549763028,547.8945054945054
2025-05-26 21:00:00,712.0,0,21,0,0,5,26.0,5.0,74.66666666666667,172.0,65.0,47.0,98.0,37.0,168.92407766990294,379.4587155963303,233.9396907216495,1595.6701421800944,564.8912087912088
2025-05-26 22:00:00,683.0,0,22,0,0,5,23.0,7.0,74.0,138.0,60.0,41.0,58.0,33.0,172.62883495145633,386.8990825688074,239.93814432989691,1606.0158293838858,581.887912087912
2025-05-26 23:00:00,606.0,0,23,0,0,5,19.0,5.0,57.0,110.0,114.0,37.0,24.0,26.0,176.33359223300974,394.3394495412844,245.93659793814436,1616.3615165876772,598.8846153846154
2025-05-27 00:00:00,507.0,1,0,0,0,5,19.0,2.0,34.0,115.0,50.0,24.0,19.0,22.0,180.03834951456312,401.7798165137615,251.93505154639178,1626.7072037914688,615.8813186813187
2025-05-27 01:00:00,507.0,1,1,0,0,5,15.0,3.0,21.0,67.0,82.0,19.0,17.0,18.0,183.74310679611654,409.22018348623857,257.9335051546392,1637.0528909952602,632.8780219780219
2025-05-27 02:00:00,208.0,1,2,0,0,5,20.0,3.0,14.0,51.0,34.0,15.0,16.0,18.0,187.44786407766992,416.66055045871565,263.9319587628866,1647.3985781990516,649.8747252747253
2025-05-27 03:00:00,269.0,1,3,0,0,5,21.0,3.0,96.0,49.0,29.0,13.0,16.0,15.0,191.15262135922333,424.10091743119267,269.930412371134,1657.7442654028432,666.8714285714285
2025-05-27 04:00:00,190.0,1,4,0,0,5,20.0,2.0,10.0,46.0,32.0,12.0,15.0,15.0,194.85737864077672,431.54128440366975,275.92886597938144,1668.0899526066346,683.8681318681319
2025-05-27 05:00:00,379.0,1,5,0,0,5,16.0,3.0,13.0,49.0,38.0,16.0,17.0,17.0,198.56213592233013,438.98165137614683,281.9273195876289,1678.4356398104262,700.8648351648351
2025-05-27 06:00:00,465.0,1,6,0,0,5,20.0,5.0,25.0,71.0,50.0,25.0,23.0,22.0,202.2668932038835,446.4220183486239,287.92577319587633,1688.7813270142176,717.8615384615384
2025-05-27 07:00:00,463.0,1,7,0,0,5,23.0,8.0,44.0,99.0,65.0,34.0,26.0,32.0,205.97165048543692,453.86238532110093,293.92422680412375,1699.127014218009,734.8582417582418
2025-05-27 08:00:00,783.0,1,8,0,0,5,37.0,8.0,51.0,188.0,83.0,41.0,81.0,40.0,209.6764077669903,461.302752293578,299.92268041237116,1709.4727014218006,751.854945054945
2025-05-27 09:00:00,783.0,1,9,0,0,5,44.0,9.0,58.0,150.0,70.0,46.0,111.0,48.0,213.38116504854372,468.7431192660551,305.9211340206186,1719.818388625592,768.8516483516484
2025-05-27 10:00:00,749.0,1,10,0,0,5,51.0,9.0,51.0,118.0,75.0,43.0,105.0,48.0,217.0859223300971,476.18348623853217,311.919587628866,1730.1640758293834,785.8483516483516
2025-05-27 11:00:00,784.0,1,11,0,0,5,57.0,8.0,52.0,123.0,132.0,42.0,46.0,64.0,220.79067961165052,483.6238532110092,317.9180412371134,1740.509763033175,802.8450549450549
2025-05-27 12:00:00,736.0,1,12,0,0,5,57.0,7.0,120.0,119.0,69.0,42.0,35.0,58.0,224.4954368932039,491.06422018348627,323.91649484536083,1750.8554502369664,819.8417582417582
2025-05-27 13:00:00,740.0,1,13,0,0,5,60.0,7.0,44.0,111.0,84.0,42.0,39.0,53.0,228.2001941747573,498.50458715596335,329.91494845360825,1761.2011374407577,836.8384615384615
2025-05-27 14:00:00,725.0,1,14,0,0,5,57.0,6.0,45.0,111.0,70.0,41.0,41.0,48.0,231.9049514563107,505.94495412844043,335.9134020618557,1771.5468246445494,853.8351648351648
2025-05-27 15:00:00,579.0,1,15,0,0,5,59.0,6.0,37.0,150.0,76.0,37.0,34.0,43.0,235.6097087378641,513.3853211009175,341.91185567010314,1781.8925118483407,870.8318681318681
2025-05-27 16:00:00,490.0,1,16,0,0,5,60.0,8.0,38.0,123.0,79.0,35.0,34.0,38.0,239.3144660194175,520.8256880733945,347.91030927835055,1792.2381990521321,887.8285714285714
2025-05-27 17:00:00,556.0,1,17,0,0,5,58.0,8.0,42.0,100.0,80.0,36.0,33.0,38.0,243.0192233009709,528.2660550458716,353.90876288659797,1802.5838862559237,904.8252747252747
2025-05-27 18:00:00,767.0,1,18,0,0,5,52.0,7.0,61.0,145.0,75.0,46.0,35.0,41.0,246.7239805825243,535.7064220183487,359.9072164948454,1812.9295734597151,921.821978021978
2025-05-27 19:00:00,820.0,1,19,0,0,5,47.0,12.0,80.0,139.0,86.0,52.0,80.0,44.0,250.4287378640777,543.1467889908257,365.9056701030928,1823.2752606635067,938.8186813186812
2025-05-27 20:00:00,928.0,1,20,0,0,5,37.0,8.0,76.5,148.0,79.5,51.0,101.0,44.0,254.1334951456311,550.5871559633027,371.9041237113402,1833.6209478672981,955.8153846153846
2025-05-27 21:00:00,764.0,1,21,0,0,5,27.0,7.0,73.0,169.0,73.0,43.0,96.0,39.0,257.8382524271845,558.0275229357799,377.90257731958764,1843.9666350710895,972.8120879120879
2025-05-27 22:00:00,651.0,1,22,0,0,5,24.0,6.0,68.5,138.0,68.0,39.0,42.0,33.0,261.5430097087379,565.4678899082569,383.9010309278351,1854.3123222748811,989.8087912087911
2025-05-27 23:00:00,427.0,1,23,0,0,5,20.0,6.0,64.0,127.0,62.0,35.0,37.0,27.0,265.24776699029127,572.908256880734,389.8994845360825,1864.6580094786725,1006.8054945054945
2025-05-28 00:00:00,514.0,2,0,0,0,5,16.0,5.0,35.0,140.0,51.0,23.0,40.0,22.0,268.95252427184465,580.348623853211,395.89793814432994,1875.003696682464,1023.8021978021977
2025-05-28 01:00:00,514.0,2,1,0,0,5,14.0,4.0,21.0,71.0,39.0,19.0,33.0,18.0,272.65728155339804,587.7889908256881,401.89639175257736,1885.3493838862555,1040.798901098901
2025-05-28 02:00:00,343.0,2,2,0,0,5,19.0,3.0,13.0,55.0,41.0,13.0,15.0,16.0,276.3620388349515,595.2293577981652,407.8948453608248,1895.695071090047,1057.7956043956044
2025-05-28 03:00:00,193.0,2,3,0,0,5,20.0,3.0,8.0,47.0,35.0,12.0,15.0,16.0,280.06679611650486,602.6697247706422,413.8932989690722,1906.0407582938383,1074.7923076923078
2025-05-28 04:00:00,260.0,2,4,0,0,5,18.0,4.0,79.0,46.0,38.0,14.0,16.0,16.0,283.77155339805824,610.1100917431193,419.8917525773196,1916.38644549763,1091.7890109890109
2025-05-28 05:00:00,246.0,2,5,0,0,5,17.0,4.0,22.0,79.0,38.0,14.0,18.0,16.0,287.47631067961163,617.5504587155964,425.890206185567,1926.7321327014213,1108.7857142857142
2025-05-28 06:00:00,413.0,2,6,0,0,5,21.0,6.0,27.0,71.0,47.0,23.0,24.0,23.0,291.18106796116507,624.9908256880734,431.88865979381444,1937.0778199052127,1125.7824175824176
2025-05-28 07:00:00,612.0,2,7,0,0,5,21.0,9.0,42.0,96.0,111.0,37.0,27.0,30.0,294.88582524271845,632.4311926605506,437.8871134020619,1947.4235071090043,1142.779120879121
2025-05-28 08:00:00,856.0,2,8,0,0,5,32.0,8.0,53.0,128.0,108.0,48.0,90.0,40.0,298.59058252427184,639.8715596330276,443.88556701030933,1957.7691943127957,1159.775824175824
2025-05-28 09:00:00,817.0,2,9,0,0,5,62.0,8.0,64.0,148.0,77.0,54.0,101.0,47.0,302.2953398058252,647.3119266055046,449.88402061855675,1968.1148815165873,1176.7725274725274
2025-05-28 10:00:00,816.0,2,10,0,0,5,75.0,8.0,44.0,196.0,84.0,46.0,65.0,50.0,306.00009708737866,654.7522935779817,455.88247422680416,1978.4605687203787,1193.7692307692307
2025-05-28 11:00:00,703.0,2,11,0,0,5,66.0,6.0,45.0,121.0,71.0,42.0,46.0,53.0,309.70485436893205,662.1926605504588,461.8809278350516,1988.80625592417,1210.765934065934
2025-05-28 12:00:00,732.0,2,12,0,0,5,61.0,7.0,43.5,106.0,66.0,39.0,36.0,42.0,313.40961165048543,669.6330275229358,467.879381443299,1999.1519431279617,1227.7626373626374
2025-05-28 13:00:00,696.0,2,13,0,0,5,66.0,8.0,42.0,138.0,66.0,39.0,39.0,44.0,317.1143689320388,677.0733944954129,473.8778350515464,2009.497630331753,1244.7593406593405
2025-05-28 14:00:00,723.0,2,14,0,0,5,64.0,7.0,42.0,114.0,75.0,35.0,45.0,80.0,320.81912621359226,684.5137614678899,479.87628865979383,2019.8433175355444,1261.7560439560439
2025-05-28 15:00:00,706.0,2,15,0,0,5,67.0,7.0,38.0,96.0,122.0,33.0,50.0,81.66666666666667,324.52388349514564,691.9541284403671,485.8747422680413,2030.189004739336,1278.7527472527472
2025-05-28 16:00:00,526.0,2,16,0,0,5,59.0,6.0,41.0,94.0,82.0,37.0,52.0,83.33333333333333,328.228640776699,699.3944954128441,491.8731958762887,2040.5346919431274,1295.7494505494506
2025-05-28 17:00:00,505.0,2,17,0,0,5,49.0,7.0,52.0,95.0,72.0,38.0,33.0,85.0,331.9333980582524,706.8348623853211,497.87164948453614,2050.880379146919,1312.746153846154
2025-05-28 18:00:00,649.0,2,18,0,0,5,39.0,8.0,83.5,120.0,125.0,46.0,37.0,41.0,335.63815533980585,714.2752293577983,503.87010309278355,2061.2260663507104,1329.742857142857
2025-05-28 19:00:00,706.0,2,19,0,0,5,34.0,12.0,115.0,165.0,130.0,49.0,89.0,45.0,339.34291262135923,721.7155963302753,509.86855670103097,2071.5717535545023,1346.7395604395604
2025-05-28 20:00:00,740.0,2,20,0,0,5,32.0,9.0,98.0,189.0,78.0,51.0,111.0,44.0,343.0476699029126,729.1559633027523,515.8670103092784,2081.9174407582937,1363.7362637362637
2025-05-28 21:00:00,596.0,2,21,0,0,5,26.0,6.0,81.0,173.0,77.0,47.0,85.0,40.0,346.752427184466,736.5963302752294,521.8654639175259,2092.263127962085,1380.732967032967
2025-05-28 22:00:00,612.0,2,22,0,0,5,23.0,6.0,69.0,159.0,106.0,45.0,30.0,34.0,350.45718446601944,744.0366972477065,527.8639175257732,2102.6088151658764,1397.7296703296702
2025-05-28 23:00:00,393.0,2,23,0,0,5,16.0,5.0,57.0,116.0,51.0,32.0,23.0,26.0,354.1619417475728,751.4770642201836,533.8623711340207,2112.954502369668,1414.7263736263735
2025-05-29 00:00:00,320.0,3,0,0,0,5,14.0,3.0,38.0,97.0,42.0,24.0,38.0,22.0,357.8666990291262,758.9174311926606,539.860824742268,2123.300189573459,1431.7230769230769
2025-05-29 01:00:00,320.0,3,1,0,0,5,16.0,4.0,108.0,69.0,38.0,16.0,38.0,19.0,361.5714563106796,766.3577981651376,545.8592783505155,2133.645876777251,1448.7197802197802
2025-05-29 02:00:00,394.0,3,2,0,0,5,21.0,3.0,18.0,56.0,38.0,14.0,17.0,17.0,365.27621359223303,773.7981651376148,551.8577319587629,2143.9915639810424,1465.7164835164835
2025-05-29 03:00:00,231.0,3,3,0,0,5,21.0,2.0,9.0,51.0,35.0,11.0,17.0,15.0,368.9809708737864,781.2385321100918,557.8561855670104,2154.337251184834,1482.7131868131867
2025-05-29 04:00:00,203.0,3,4,0,0,5,20.0,3.0,10.0,52.0,38.0,13.0,16.0,15.0,372.6857281553398,788.6788990825688,563.8546391752578,2164.682938388625,1499.70989010989
2025-05-29 05:00:00,399.0,3,5,0,0,5,16.0,4.0,15.0,54.0,42.0,16.0,19.0,18.0,376.3904854368932,796.119266055046,569.8530927835052,2175.0286255924166,1516.7065934065934
2025-05-29 06:00:00,520.0,3,6,0,0,5,20.0,6.0,27.0,96.0,55.0,26.0,34.0,24.0,380.0952427184466,803.559633027523,575.8515463917527,2185.3743127962084,1533.7032967032967
2025-05-29 07:00:00,652.0,3,7,0,0,5,22.0,7.0,43.0,154.0,70.0,35.0,49.0,32.0,383.8,811.0,581.85,2195.72,1550.7
2025-05-29 08:00:00,899.0,3,8,0,0,5,33.0,8.0,48.0,161.0,90.0,49.0,101.0,43.0,7.31,0.0,0.0,6.89,4.6
2025-05-29 09:00:00,784.0,3,9,0,0,5,50.0,9.0,53.0,153.0,81.0,49.0,100.0,45.0,5.21,0.0,28.37,14.6,14.5
2025-05-29 10:00:00,567.0,3,10,0,0,5,59.0,8.0,45.0,114.0,72.0,43.0,43.0,45.0,3.46,0.0,0.0,16.6,19.5
2025-05-29 11:00:00,768.0,3,11,0,0,5,63.0,7.0,98.0,112.0,106.0,41.0,37.0,56.0,2.25,0.0,0.0,14.04,4.2
2025-05-29 12:00:00,711.0,3,12,0,0,5,60.0,6.0,65.0,104.0,111.0,43.0,37.0,61.0,2.29,18.5,0.0,9.64,4.4
2025-05-29 13:00:00,555.0,3,13,0,0,5,59.0,6.0,44.0,109.0,71.0,40.0,46.0,67.0,2.47,61.6,0.0,8.71,5.3
2025-05-29 14:00:00,707.0,3,14,0,0,5,56.0,7.0,45.0,122.0,71.0,39.0,39.0,73.0,3.04,61.7,21.36,8.53,4.4
2025-05-29 15:00:00,684.0,3,15,0,0,5,58.0,7.0,46.0,107.0,73.0,43.0,33.0,79.0,2.58,38.7,3.93,6.66,4.2
2025-05-29 16:00:00,573.0,3,16,0,0,5,59.0,8.0,87.0,89.0,66.0,37.0,50.0,37.0,2.6,0.0,0.0,6.09,20.4
2025-05-29 17:00:00,525.0,3,17,0,0,5,54.0,7.0,85.0,104.0,66.0,36.0,54.0,38.0,2.43,0.0,0.0,6.08,4.3
2025-05-29 18:00:00,789.0,3,18,0,0,5,49.0,9.0,61.0,162.0,71.5,46.0,47.0,43.0,4.57,0.0,0.0,6.87,4.4
2025-05-29 19:00:00,809.0,3,19,0,0,5,34.0,10.0,76.0,168.0,77.0,48.0,103.0,47.0,8.37126582278481,5.492307692307692,6.575443037974685,17.557848101265822,7.291208791208792
2025-05-29 20:00:00,763.0,3,20,0,0,5,29.0,8.0,81.0,143.0,93.0,47.0,102.0,48.0,12.17253164556962,10.984615384615385,13.15088607594937,28.245696202531647,10.182417582417584
2025-05-29 21:00:00,714.0,3,21,0,0,5,27.0,7.0,86.0,167.0,87.0,45.0,61.0,43.0,15.973797468354432,16.47692307692308,19.726329113924056,38.93354430379747,13.073626373626375
2025-05-29 22:00:00,787.0,3,22,0,0,5,25.0,5.0,69.5,215.0,54.0,40.0,30.0,32.0,19.77506329113924,21.96923076923077,26.30177215189874,49.62139240506329,15.964835164835167
2025-05-29 23:00:00,373.0,3,23,0,0,5,21.0,4.0,53.0,114.0,44.0,32.0,25.0,25.0,23.57632911392405,27.461538461538463,32.877215189873425,60.30924050632912,18.85604395604396
2025-05-30 00:00:00,308.0,4,0,0,0,5,17.0,3.0,35.0,96.0,42.0,24.0,22.0,20.0,27.377594936708864,32.95384615384616,39.45265822784811,70.99708860759495,21.74725274725275
2025-05-30 01:00:00,308.0,4,1,0,0,5,16.0,3.0,23.0,65.0,96.0,18.0,17.0,19.0,31.178860759493674,38.44615384615385,46.02810126582279,81.68493670886077,24.63846153846154
2025-05-30 02:00:00,293.0,4,2,0,0,5,17.0,3.0,14.0,55.0,33.0,14.0,33.0,16.0,34.98012658227849,43.93846153846154,52.60354430379748,92.37278481012659,27.52967032967033
2025-05-30 03:00:00,332.0,4,3,0,0,5,24.0,2.0,76.0,50.0,34.0,12.0,89.0,15.0,38.78139240506329,49.430769230769236,59.178987341772164,103.06063291139242,30.42087912087912
2025-05-30 04:00:00,261.0,4,4,0,0,5,26.0,3.0,34.0,47.0,33.0,12.0,59.0,16.0,42.5826582278481,54.92307692307693,65.75443037974685,113.74848101265825,33.31208791208792
2025-05-30 05:00:00,311.0,4,5,0,0,5,19.0,2.0,17.0,53.0,45.0,15.0,18.0,17.0,46.38392405063291,60.41538461538462,72.32987341772153,124.43632911392406,36.20329670329671
2025-05-30 06:00:00,494.0,4,6,0,0,5,24.0,6.0,24.0,97.0,53.0,25.0,24.0,23.0,50.18518987341773,65.90769230769232,78.90531645569622,135.1241772151899,39.0945054945055
2025-05-30 07:00:00,517.0,4,7,0,0,5,23.0,6.0,44.0,95.0,66.0,39.0,26.0,31.0,53.98645569620253,71.4,85.4807594936709,145.8120253164557,41.98571428571429
2025-05-30 08:00:00,658.0,4,8,0,0,5,36.0,10.0,49.5,128.0,97.0,49.0,40.0,40.0,57.78772151898735,76.8923076923077,92.05620253164558,156.49987341772155,44.87692307692308
2025-05-30 09:00:00,729.0,4,9,0,0,5,50.0,10.0,55.0,148.0,80.0,49.0,32.0,45.0,61.58898734177215,82.38461538461539,98.63164556962028,167.18772151898736,47.768131868131874
2025-05-30 10:00:00,697.0,4,10,0,0,5,57.0,8.0,50.0,111.0,79.0,48.0,37.0,44.0,65.39025316455697,87.87692307692308,105.20708860759495,177.87556962025317,50.659340659340664
2025-05-30 11:00:00,875.0,4,11,0,0,5,61.0,7.0,45.0,111.0,132.0,44.0,106.0,46.0,69.19151898734177,93.36923076923077,111.78253164556963,188.56341772151902,53.550549450549454
2025-05-30 12:00:00,777.0,4,12,0,0,5,64.0,6.0,40.0,148.0,72.0,37.0,92.0,79.0,72.99278481012658,98.86153846153847,118.35797468354433,199.25126582278483,56.441758241758244
2025-05-30 13:00:00,744.0,4,13,0,0,5,68.0,8.0,42.0,144.0,71.0,39.0,38.0,68.5,76.7940506329114,104.35384615384616,124.933417721519,209.93911392405064,59.332967032967034
2025-05-30 14:00:00,755.0,4,14,0,0,5,66.0,6.0,55.0,113.0,73.0,42.0,40.0,58.0,80.5953164556962,109.84615384615385,131.5088607594937,220.6269620253165,62.22417582417583
2025-05-30 15:00:00,689.0,4,15,0,0,5,65.0,7.0,41.0,92.0,70.0,37.0,34.0,47.5,84.39658227848102,115.33846153846154,138.08430379746838,231.3148101265823,65.11538461538463
2025-05-30 16:00:00,657.0,4,16,0,0,5,62.0,6.0,43.0,148.0,67.0,33.0,35.0,37.0,88.19784810126583,120.83076923076923,144.65974683544306,242.00265822784812,68.00659340659341
2025-05-30 17:00:00,643.0,4,17,0,0,5,50.0,7.0,43.0,134.0,65.0,36.0,45.0,38.0,91.99911392405065,126.32307692307693,151.23518987341774,252.69050632911396,70.8978021978022
2025-05-30 18:00:00,816.0,4,18,0,0,5,42.0,6.0,59.0,133.0,75.0,46.0,66.0,43.0,95.80037974683546,131.81538461538463,157.81063291139245,263.3783544303798,73.789010989011
2025-05-30 19:00:00,779.0,4,19,0,0,5,35.0,10.0,75.0,146.0,75.5,50.0,43.0,44.0,99.60164556962025,137.30769230769232,164.38607594936713,274.0662025316456,76.68021978021979
2025-05-30 20:00:00,801.0,4,20,0,0,5,29.0,6.0,72.5,135.0,76.0,46.0,66.0,41.0,103.40291139240506,142.8,170.9615189873418,284.7540506329114,79.57142857142858
2025-05-30 21:00:00,722.0,4,21,0,0,5,27.0,6.0,70.0,137.0,64.0,44.0,103.0,40.0,107.20417721518987,148.2923076923077,177.53696202531648,295.44189873417724,82.46263736263738
2025-05-30 22:00:00,729.0,4,22,0,0,5,23.0,6.0,105.0,156.0,54.0,40.0,91.0,36.0,111.00544303797469,153.7846153846154,184.11240506329116,306.1297468354431,85.35384615384616
2025-05-30 23:00:00,585.0,4,23,0,0,5,21.0,5.0,97.0,107.0,47.0,29.0,24.0,27.0,114.8067088607595,159.27692307692308,190.68784810126584,316.8175949367089,88.24505494505496
2025-05-31 00:00:00,471.0,5,0,0,1,5,19.0,4.0,35.0,100.0,39.0,22.0,20.0,21.0,118.60797468354431,164.76923076923077,197.26329113924055,327.5054430379747,91.13626373626376
